,id,collection,file,date,year,month,day,time,duration,country,channel,title,video_resolution,video_resolution_original,language,recording_location,original_broadcast_date,original_broadcast_time,original_broadcast_timezone,local_broadcast_date,local_broadcast_time,local_broadcast_timezone
2688,t__30aa0a42_c699_11e5_a84b_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1400_US_KNBC_Today_in_LA_at_6am.txt,2016-01-29,2016,01,29,1400,0:59:53.44,US,KNBC,Today in LA at 6am,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,06:00,America/Los_Angeles
2689,t__668b7da8_c699_11e5_9c56_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1400_US_KTTV-FOX_Morning_News_at_6AM.txt,2016-01-29,2016,01,29,1400,0:59:53.90,US,KTTV_FOX,Morning News at 6AM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,06:00,America/Los_Angeles
2690,t__935b9e96_c6a1_11e5_8341_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1400_US_MSNBC_Live_with_Jose_Diaz-Balart.txt,2016-01-29,2016,01,29,1400,1:59:53.84,US,MSNBC,Live with Jose Diaz-Balart,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,06:00,America/Los_Angeles
2691,t__d1ab248c_c6a1_11e5_b067_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1500_US_CNN_Newsroom.txt,2016-01-29,2016,01,29,1500,0:59:54.82,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,07:00,America/Los_Angeles
2692,t__d1ab232e_c6a1_11e5_b4b1_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1500_US_FOX-News_Americas_Newsroom.txt,2016-01-29,2016,01,29,1500,0:59:54.96,US,FOX_News,Americas Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,07:00,America/Los_Angeles
2693,t__78d1d388_c6a1_11e5_b27f_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1500_US_HLN_HLN_Morning_Express.txt,2016-01-29,2016,01,29,1500,0:59:55.06,US,HLN,HLN Morning Express,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,07:00,America/Los_Angeles
2694,t__94607136_c6a1_11e5_b7ca_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1500_US_KABC_Good_Morning_America.txt,2016-01-29,2016,01,29,1500,0:59:53.60,US,KABC,Good Morning America,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,07:00,America/Los_Angeles
2695,t__a8784054_c6a1_11e5_8554_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1500_US_KCBS_This_Morning.txt,2016-01-29,2016,01,29,1500,0:59:54.59,US,KCBS,This Morning,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,07:00,America/Los_Angeles
2696,t__77c6d9a2_c6a1_11e5_864c_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1500_US_KCET_Democracy_Now.txt,2016-01-29,2016,01,29,1500,0:59:54.97,US,KCET,Democracy Now,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,07:00,America/Los_Angeles
2697,t__c0a2ebac_c6a1_11e5_8f9f_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1500_US_KNBC_Today_Show.txt,2016-01-29,2016,01,29,1500,0:59:54.63,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,07:00,America/Los_Angeles
2698,t__328b35e6_c6aa_11e5_b20d_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1600_US_CNN_This_Hour_With_Berman_and_Michaela.txt,2016-01-29,2016,01,29,1600,0:59:54.71,US,CNN,This Hour With Berman and Michaela,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,08:00,America/Los_Angeles
2699,t__26199992_c6aa_11e5_ab1e_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1600_US_FOX-News_Happening_Now.txt,2016-01-29,2016,01,29,1600,0:59:54.81,US,FOX_News,Happening Now,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,08:00,America/Los_Angeles
2700,t__d770598e_c6a9_11e5_af23_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1600_US_HLN_HLN_Morning_Express.txt,2016-01-29,2016,01,29,1600,0:59:54.89,US,HLN,HLN Morning Express,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,08:00,America/Los_Angeles
2701,t__fadbd4a2_c6a9_11e5_a729_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1600_US_KABC_Good_Morning_America.txt,2016-01-29,2016,01,29,1600,0:59:55.17,US,KABC,Good Morning America,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,08:00,America/Los_Angeles
2702,t__fed62a9e_c6a9_11e5_8720_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1600_US_KCBS_This_Morning.txt,2016-01-29,2016,01,29,1600,0:59:52.82,US,KCBS,This Morning,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,08:00,America/Los_Angeles
2703,t__f3b3511e_c6a9_11e5_82fc_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1600_US_KNBC_Today_Show.txt,2016-01-29,2016,01,29,1600,0:59:54.53,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,08:00,America/Los_Angeles
2704,t__5d64be2e_c6b2_11e5_8794_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1700_US_CNN_Legal_View_With_Ashleigh_Banfield.txt,2016-01-29,2016,01,29,1700,0:59:54.98,US,CNN,Legal View With Ashleigh Banfield,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,09:00,America/Los_Angeles
2705,t__2f4f55d0_c6b2_11e5_a4da_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1700_US_HLN_The_Daily_Share.txt,2016-01-29,2016,01,29,1700,0:59:54.99,US,HLN,The Daily Share,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,09:00,America/Los_Angeles
2706,t__f67cbad2_c6ba_11e5_9a68_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1700_US_KNBC_Today_Show.txt,2016-01-29,2016,01,29,1700,1:59:53.31,US,KNBC,Today Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,09:00,America/Los_Angeles
2707,t__27a063ce_c6b2_11e5_9f46_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1700_US_MSNBC_Andrea_Mitchell_Reports.txt,2016-01-29,2016,01,29,1700,0:59:53.69,US,MSNBC,Andrea Mitchell Reports,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,09:00,America/Los_Angeles
2708,t__e709e5de_c6ba_11e5_8edc_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1800_US_CNN_Wolf.txt,2016-01-29,2016,01,29,1800,0:59:53.55,US,CNN,Wolf,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,10:00,America/Los_Angeles
2709,t__f9b00db2_c6ba_11e5_94a8_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1800_US_FOX-News_Happening_Now.txt,2016-01-29,2016,01,29,1800,0:59:54.89,US,FOX_News,Happening Now,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,10:00,America/Los_Angeles
2710,t__8df162ce_c6ba_11e5_b3aa_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1800_US_HLN_The_Daily_Share.txt,2016-01-29,2016,01,29,1800,0:59:53.87,US,HLN,The Daily Share,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,10:00,America/Los_Angeles
2711,t__f54ea834_c6c2_11e5_9773_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1800_US_MSNBC_Live_with_Thomas_Roberts.txt,2016-01-29,2016,01,29,1800,1:59:53.81,US,MSNBC,Live with Thomas Roberts,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,10:00,America/Los_Angeles
2712,t__1580e36a_c6c3_11e5_b11b_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_1900_US_CNN_Newsroom.txt,2016-01-29,2016,01,29,1900,0:59:54.83,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,11:00,America/Los_Angeles
2713,t__9a3b227a_c6cb_11e5_8f7b_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2000_US_CNN_Newsroom.txt,2016-01-29,2016,01,29,2000,0:59:53.51,US,CNN,Newsroom,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,12:00,America/Los_Angeles
2714,t__a81cf72e_c6cb_11e5_bd24_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2000_US_FOX-News_Shephard_Smith_Reporting.txt,2016-01-29,2016,01,29,2000,0:59:54.77,US,FOX_News,Shephard Smith Reporting,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,12:00,America/Los_Angeles
2715,t__746ca960_c6cb_11e5_af51_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2000_US_KNBC_4_News_at_Noon.txt,2016-01-29,2016,01,29,2000,0:59:53.36,US,KNBC,4 News at Noon,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,12:00,America/Los_Angeles
2716,t__d98ea944_c6d3_11e5_a3de_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2100_US_CNN_The_Lead_With_Jake_Tapper.txt,2016-01-29,2016,01,29,2100,0:59:53.55,US,CNN,The Lead With Jake Tapper,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,13:00,America/Los_Angeles
2717,t__1919498c_c6e5_11e5_babb_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2200_US_CNN_Situation_Room.txt,2016-01-29,2016,01,29,2200,1:59:55.14,US,CNN,Situation Room,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,14:00,America/Los_Angeles
2718,t__4cb24090_c6dc_11e5_85e8_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2200_US_KNBC_Access_Hollywood_Live.txt,2016-01-29,2016,01,29,2200,0:59:53.77,US,KNBC,Access Hollywood Live,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,14:00,America/Los_Angeles
2719,t__36107140_c6dc_11e5_a022_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2200_US_KTTV-FOX_The_Doctor_Oz_Show.txt,2016-01-29,2016,01,29,2200,0:59:53.73,US,KTTV_FOX,The Doctor Oz Show,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,14:00,America/Los_Angeles
2720,t__185cff1a_c6dc_11e5_a857_089e01ba034d,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2200_US_MSNBC_MTP_Daily.txt,2016-01-29,2016,01,29,2200,0:59:53.81,US,MSNBC,MTP Daily,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,14:00,America/Los_Angeles
2721,t__d94bb4f2_c6e4_11e5_9b38_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2300_US_FOX-News_Special_Report_with_Bret_Baier.txt,2016-01-29,2016,01,29,2300,0:59:55.02,US,FOX_News,Special Report with Bret Baier,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,15:00,America/Los_Angeles
2722,t__75302002_c6e4_11e5_b1a3_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2300_US_MSNBC_MSNBC_Live.txt,2016-01-29,2016,01,29,2300,0:59:54.03,US,MSNBC,MSNBC Live,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,15:00,America/Los_Angeles
2723,t__6fe12a56_c6e4_11e5_acc9_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-29/2016-01-29_2300_US_MSNBC_With_All_Due_Respect.txt,2016-01-29,2016,01,29,2300,0:59:54.13,US,MSNBC,With All Due Respect,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,15:00,America/Los_Angeles
2724,t__9cf7535e_c6e8_11e5_bc56_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0000_FR_KCET_France_24.txt,2016-01-30,2016,01,30,0000,0:29:55.06,FR,KCET,France 24,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,16:00,America/Los_Angeles
2725,t__182e5000_c6ed_11e5_8209_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0000_US_CNN_Erin_Burnett_Out_Front.txt,2016-01-30,2016,01,30,0000,0:59:53.84,US,CNN,Erin Burnett Out Front,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,16:00,America/Los_Angeles
2726,t__72b3b292_c704_11e5_aa29_003048ce8836,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0000_US_CampaignAds_NumbersUSA.txt,2016-01-30,2016,01,30,0000,0:00:53.41,US,CampaignAds,NumbersUSA,640x360,,ENG,,N/A,N/A,N/A,2016-01-29,19:00:00,America/New_York
2727,t__cb9e37b0_c709_11e5_8d48_003048ce8836,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0000_US_CampaignAds_Priorities_USA_Action.txt,2016-01-30,2016,01,30,0000,0:01:02.07,US,CampaignAds,Priorities USA Action,1280x720,,ENG,,N/A,N/A,N/A,2016-01-29,19:00:00,America/New_York
2728,t__182e4f9c_c6ed_11e5_8b5c_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0000_US_FOX-News_On_the_Record_with_Greta_Van_Susteren.txt,2016-01-30,2016,01,30,0000,0:59:55.16,US,FOX_News,On the Record with Greta Van Susteren,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,16:00,America/Los_Angeles
2729,t__199bb680_c6ed_11e5_9e66_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0000_US_KNBC_The_Ellen_DeGeneres_Show.txt,2016-01-30,2016,01,30,0000,0:59:54.59,US,KNBC,The Ellen DeGeneres Show,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,16:00,America/Los_Angeles
2730,t__db2494ee_c6ec_11e5_b4c5_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0000_US_MSNBC_Hardball_with_Chris_Matthews.txt,2016-01-30,2016,01,30,0000,0:59:55.22,US,MSNBC,Hardball with Chris Matthews,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,16:00,America/Los_Angeles
2731,t__9510bab6_c6ef_11e5_9bf8_73b597dc9281,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0000_US_WKYC_Channel_3_News_at_7.txt,2016-01-30,2016,01,30,0000,0:29:59.899,US,WKYC,Channel 3 News at 7,480x360,,ENG,CWRU Cleveland cmm,N/A,N/A,N/A,2016-01-29,19:00,America/New_York
2732,t__d1c7f184_c6ec_11e5_81e5_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0030_DE_KCET_Deutsche_Welle_Journal.txt,2016-01-30,2016,01,30,0030,0:29:55.19,DE,KCET,Deutsche Welle Journal,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,16:30,America/Los_Angeles
2733,t__fec20a40_c6f0_11e5_84cd_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0100_UK_KCET_BBC_World_News_America.txt,2016-01-30,2016,01,30,0100,0:29:55.28,UK,KCET,BBC World News America,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:00,America/Los_Angeles
2734,t__98d4f148_c6f5_11e5_a7b9_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0100_US_CNN_Anderson_Cooper_360.txt,2016-01-30,2016,01,30,0100,0:59:54.76,US,CNN,Anderson Cooper 360,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:00,America/Los_Angeles
2735,t__a0ba126c_c6f5_11e5_ac41_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0100_US_FOX-News_The_OReilly_Factor.txt,2016-01-30,2016,01,30,0100,0:59:54.71,US,FOX_News,The OReilly Factor,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:00,America/Los_Angeles
2736,t__8ff2b6dc_c6f5_11e5_aee4_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0100_US_KABC_Eyewitness_News_5PM.txt,2016-01-30,2016,01,30,0100,0:59:54.86,US,KABC,Eyewitness News 5PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:00,America/Los_Angeles
2737,t__8639e368_c6f5_11e5_8cc6_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0100_US_KCBS_CBS_2_News_at_5PM.txt,2016-01-30,2016,01,30,0100,0:59:53.69,US,KCBS,CBS 2 News at 5PM,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:00,America/Los_Angeles
2738,t__66e9bff6_c6f5_11e5_9b62_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0100_US_KNBC_Channel_4_News.txt,2016-01-30,2016,01,30,0100,0:59:54.56,US,KNBC,Channel 4 News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:00,America/Los_Angeles
2739,t__a1428548_c6f5_11e5_8a88_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0100_US_KTLA_Crime_Watch_Daily.txt,2016-01-30,2016,01,30,0100,0:59:53.41,US,KTLA,Crime Watch Daily,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:00,America/Los_Angeles
2740,t__4381ffce_c6f5_11e5_9410_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0100_US_MSNBC_All_In_With_Chris_Hayes.txt,2016-01-30,2016,01,30,0100,0:59:53.71,US,MSNBC,All In With Chris Hayes,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:00,America/Los_Angeles
2741,t__32687c4a_c6f5_11e5_9ed4_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0130_US_KCET_Nightly_Business_Report.txt,2016-01-30,2016,01,30,0130,0:29:55.28,US,KCET,Nightly Business Report,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,17:30,America/Los_Angeles
2742,t__6a84056e_c6f9_11e5_a382_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0200_UK_KCET_BBC_World_News.txt,2016-01-30,2016,01,30,0200,0:29:55.09,UK,KCET,BBC World News,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:00,America/Los_Angeles
2743,t__1d751ac4_c6fe_11e5_80e1_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0200_US_CNN_CNN_Reports.txt,2016-01-30,2016,01,30,0200,0:59:54.88,US,CNN,CNN Reports,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:00,America/Los_Angeles
2744,t__cdbcc9a0_c6fd_11e5_b46a_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0200_US_FOX-News_The_Kelly_File.txt,2016-01-30,2016,01,30,0200,0:59:54.73,US,FOX_News,The Kelly File,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:00,America/Los_Angeles
2745,t__7bcb2b72_c6f9_11e5_892b_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0200_US_KABC_Eyewitness_News_6PM.txt,2016-01-30,2016,01,30,0200,0:29:54.06,US,KABC,Eyewitness News 6PM,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:00,America/Los_Angeles
2746,t__4f711fc8_c6f9_11e5_9c79_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0200_US_KCBS_CBS_2_News_at_6.txt,2016-01-30,2016,01,30,0200,0:28:55.25,US,KCBS,CBS 2 News at 6,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:00,America/Los_Angeles
2747,t__82921ea2_c6f9_11e5_95e4_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0200_US_KNBC_NBC4_News_at_6pm.txt,2016-01-30,2016,01,30,0200,0:29:54.56,US,KNBC,NBC4 News at 6pm,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:00,America/Los_Angeles
2748,t__9f3ec678_c6fd_11e5_9a00_089e01ba0338,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0200_US_KOCE_The_PBS_Newshour.txt,2016-01-30,2016,01,30,0200,0:59:54.98,US,KOCE,The PBS Newshour,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:00,America/Los_Angeles
2749,t__b85275ba_c6fd_11e5_8292_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0200_US_MSNBC_The_Rachel_Maddow_Show.txt,2016-01-30,2016,01,30,0200,0:59:55.06,US,MSNBC,The Rachel Maddow Show,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:00,America/Los_Angeles
2750,t__c1618dee_c6fd_11e5_92f7_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0229_US_KCBS_CBS_Evening_News.txt,2016-01-30,2016,01,30,0229,0:30:53.37,US,KCBS,CBS Evening News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:29,America/Los_Angeles
2751,t__9597c3cc_c6fd_11e5_abb6_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0230_QA_AlJazeera_America_Tonight.txt,2016-01-30,2016,01,30,0230,0:29:55.05,QA,AlJazeera,America Tonight,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-29,18:30,America/Los_Angeles
2752,t__bba302de_c6fd_11e5_afd8_089e01ba0335,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0230_US_KABC_World_News_Tonight_With_David_Muir.txt,2016-01-30,2016,01,30,0230,0:29:53.99,US,KABC,World News Tonight With David Muir,640x352,1280x720,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:30,America/Los_Angeles
2753,t__9ed95e64_c6fd_11e5_b4af_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0230_US_KCET_Newsline.txt,2016-01-30,2016,01,30,0230,0:29:55.22,US,KCET,Newsline,640x480,720x480,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:30,America/Los_Angeles
2754,t__d7092030_c6fd_11e5_87c8_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0230_US_KNBC_NBC_Nightly_News.txt,2016-01-30,2016,01,30,0230,0:29:55.19,US,KNBC,NBC Nightly News,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,18:30,America/Los_Angeles
2755,t__c57ff86c_c701_11e5_b471_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0300_QA_AlJazeera_America_Tonight.txt,2016-01-30,2016,01,30,0300,0:29:55.20,QA,AlJazeera,America Tonight,640x480,720x480,,UCLA Library,N/A,N/A,N/A,2016-01-29,19:00,America/Los_Angeles
2756,t__21b7a54a_c706_11e5_8f89_2c600c9500f4,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0300_US_FOX-News_Hannity.txt,2016-01-30,2016,01,30,0300,0:59:54.72,US,FOX_News,Hannity,640x352,1920x1088,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,19:00,America/Los_Angeles
2757,t__d730de00_c701_11e5_b73f_089e01ba0770,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0300_US_KCBS_The_Insider.txt,2016-01-30,2016,01,30,0300,0:29:54.79,US,KCBS,The Insider,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,19:00,America/Los_Angeles
2758,t__db17ff6c_c701_11e5_80fe_089e01ba0326,"Communication Studies Archive, UCLA",/db/tv/2016/2016-01/2016-01-30/2016-01-30_0300_US_KNBC_EXTRA.txt,2016-01-30,2016,01,30,0300,0:29:55.04,US,KNBC,EXTRA,640x352,1920x1080,ENG,UCLA Library,N/A,N/A,N/A,2016-01-29,19:00,America/Los_Angeles
